"Name","Hostname","Group","State","Notes","User","Tags","Created","Runtime","Sweep","data.name","data.params.dataset_path","data.params.feature_csv_path","data.params.file_byte_read_limit","data.params.use_code_only","model.name","model.params.dropout_rate","model.params.embedding_dim","model.params.input_length","model.params.num_classes","model.params.vocab_size","target_feature","training.batch_size","training.criterion","training.epochs","training.learning_rate","training.optimizer","training.weight_decay","transforms.name","transforms.params.dimx","transforms.params.dimy","transforms.params.duplicate_to_n_channels","transforms.params.length","transforms.params.normalize","validator.n_splits","validator.name","validator.seed","validator.wandb_project_name","batch_loss","epoch","overall_accuracy","test_accuracy_chunk","test_accuracy_file","test_dataset_size","test_loss","time_taken","train_dataset_size","train_loss"
"fold_1","idun-07-09","kfold Simple2d instructionwidth_type 19:20:11, 07-05-2025","finished","-","","","2025-05-07T17:20:12.000Z","14","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple2d","0.3","","","2","","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","16","","","true","5","kfold_cv","1","kfold-all-22621667","0.03536684438586235","1","","0.9935681311271332","0.9935681311271332","19279","0.017333409883215006","","77116","0.04153969421947985"
"overall_metrics","idun-07-09","kfold Simple1dEmbedding instructionwidth_type 19:18:31, 07-05-2025","finished","-","","","2025-05-07T17:19:58.000Z","3","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple1dEmbedding","0.3","","512","2","","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","","","","512","","5","kfold_cv","10","kfold-all-22621667","","","0.9994398049691374","","","","","00:01:26","",""
"fold_5","idun-07-09","kfold Simple1dEmbedding instructionwidth_type 19:18:31, 07-05-2025","finished","-","","","2025-05-07T17:19:41.000Z","15","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple1dEmbedding","0.3","","512","2","","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","","","","512","","5","kfold_cv","10","kfold-all-22621667","0.010026063770055773","1","","0.9994294309870844","0.9994294309870844","19279","0.0015406571519830743","","77116","0.009433254932793103"
"fold_4","idun-07-09","kfold Simple1dEmbedding instructionwidth_type 19:18:31, 07-05-2025","finished","-","","","2025-05-07T17:19:23.000Z","16","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple1dEmbedding","0.3","","512","2","","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","","","","512","","5","kfold_cv","10","kfold-all-22621667","0.009975049644708632","1","","0.9991700814357592","0.9991700814357592","19279","0.0037702050672912594","","77116","0.008695134190878119"
"fold_3","idun-07-09","kfold Simple1dEmbedding instructionwidth_type 19:18:31, 07-05-2025","finished","-","","","2025-05-07T17:19:06.000Z","16","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple1dEmbedding","0.3","","512","2","","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","","","","512","","5","kfold_cv","10","kfold-all-22621667","0.01001010276377201","1","","0.9996369106281446","0.9996369106281446","19279","0.0011553462428176811","","77116","0.0088378999696052"
"fold_2","idun-07-09","kfold Simple1dEmbedding instructionwidth_type 19:18:31, 07-05-2025","finished","-","","","2025-05-07T17:18:49.000Z","16","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple1dEmbedding","0.3","","512","2","","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","","","","512","","5","kfold_cv","10","kfold-all-22621667","0.009911313652992249","1","","0.999066341615229","0.999066341615229","19279","0.004601345940028449","","77116","0.008608124866024915"
"fold_1","idun-07-09","kfold Simple1dEmbedding instructionwidth_type 19:18:31, 07-05-2025","finished","-","","","2025-05-07T17:18:31.000Z","17","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple1dEmbedding","0.3","","512","2","","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","","","","512","","5","kfold_cv","10","kfold-all-22621667","0.009946112520992756","1","","0.99989626017947","0.99989626017947","19279","0.0003738330082390401","","77116","0.009305084836953564"
"overall_metrics","idun-07-09","kfold Simple1dEmbedding instructionwidth_type 19:16:53, 07-05-2025","finished","-","","","2025-05-07T17:18:19.000Z","3","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple1dEmbedding","0.3","","512","2","","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","","","","512","","5","kfold_cv","9","kfold-all-22621667","","","0.999045593651123","","","","","00:01:25","",""
"fold_5","idun-07-09","kfold Simple1dEmbedding instructionwidth_type 19:16:53, 07-05-2025","finished","-","","","2025-05-07T17:18:02.000Z","15","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple1dEmbedding","0.3","","512","2","","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","","","","512","","5","kfold_cv","9","kfold-all-22621667","0.00001052169500326272","1","","0.9998443902692048","0.9998443902692048","19279","0.0007198687236573231","","77116","0.010738908370968824"
"fold_4","idun-07-09","kfold Simple1dEmbedding instructionwidth_type 19:16:53, 07-05-2025","finished","-","","","2025-05-07T17:17:45.000Z","16","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple1dEmbedding","0.3","","512","2","","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","","","","512","","5","kfold_cv","9","kfold-all-22621667","0.0001541015226393938","1","","0.9992219513460242","0.9992219513460242","19279","0.0023054895744978707","","77116","0.011062344651582592"
"fold_3","idun-07-09","kfold Simple1dEmbedding instructionwidth_type 19:16:53, 07-05-2025","finished","-","","","2025-05-07T17:17:28.000Z","15","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple1dEmbedding","0.3","","512","2","","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","","","","512","","5","kfold_cv","9","kfold-all-22621667","0.00009335170761914924","1","","0.9991700814357592","0.9991700814357592","19279","0.002085240185218862","","77116","0.011577916333282073"
"fold_2","idun-07-09","kfold Simple1dEmbedding instructionwidth_type 19:16:53, 07-05-2025","finished","-","","","2025-05-07T17:17:11.000Z","15","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple1dEmbedding","0.3","","512","2","","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","","","","512","","5","kfold_cv","9","kfold-all-22621667","0.000006633535576838767","1","","0.9995850407178796","0.9995850407178796","19279","0.0020032148135077955","","77116","0.011215587543821418"
"fold_1","idun-07-09","kfold Simple1dEmbedding instructionwidth_type 19:16:53, 07-05-2025","finished","-","","","2025-05-07T17:16:53.000Z","17","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple1dEmbedding","0.3","","512","2","","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","","","","512","","5","kfold_cv","9","kfold-all-22621667","0.0055662840604782104","1","","0.9974065044867472","0.9974065044867472","19279","0.010657021476535383","","77116","0.01139612615900054"
"overall_metrics","idun-07-09","kfold Simple1dEmbedding instructionwidth_type 19:15:14, 07-05-2025","finished","-","","","2025-05-07T17:16:41.000Z","2","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple1dEmbedding","0.3","","512","2","","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","","","","512","","5","kfold_cv","8","kfold-all-22621667","","","0.9988796099382748","","","","","00:01:26","",""
"fold_5","idun-07-09","kfold Simple1dEmbedding instructionwidth_type 19:15:14, 07-05-2025","finished","-","","","2025-05-07T17:16:24.000Z","15","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple1dEmbedding","0.3","","512","2","","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","","","","512","","5","kfold_cv","8","kfold-all-22621667","0.019588585942983627","1","","0.9988588619741688","0.9988588619741688","19279","0.006025310533598934","","77116","0.015504001895681603"
"fold_4","idun-07-09","kfold Simple1dEmbedding instructionwidth_type 19:15:14, 07-05-2025","finished","-","","","2025-05-07T17:16:06.000Z","16","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple1dEmbedding","0.3","","512","2","","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","","","","512","","5","kfold_cv","8","kfold-all-22621667","0.01909028552472591","1","","0.999118211525494","0.999118211525494","19279","0.002639308217230481","","77116","0.01518763704806856"
"fold_3","idun-07-09","kfold Simple1dEmbedding instructionwidth_type 19:15:14, 07-05-2025","finished","-","","","2025-05-07T17:15:49.000Z","16","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple1dEmbedding","0.3","","512","2","","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","","","","512","","5","kfold_cv","8","kfold-all-22621667","0.018938930705189705","1","","0.9983920327817832","0.9983920327817832","19279","0.0067464541083068616","","77116","0.014312779995315078"
"fold_2","idun-07-09","kfold Simple1dEmbedding instructionwidth_type 19:15:14, 07-05-2025","finished","-","","","2025-05-07T17:15:33.000Z","15","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple1dEmbedding","0.3","","512","2","","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","","","","512","","5","kfold_cv","8","kfold-all-22621667","0.020992815494537354","1","","0.999066341615229","0.999066341615229","19279","0.0040502514715620086","","77116","0.015026271368132489"
"fold_1","idun-07-09","kfold Simple1dEmbedding instructionwidth_type 19:15:14, 07-05-2025","finished","-","","","2025-05-07T17:15:14.000Z","17","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple1dEmbedding","0.3","","512","2","","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","","","","512","","5","kfold_cv","8","kfold-all-22621667","0.047812752425670624","1","","0.9989626017946988","0.9989626017946988","19279","0.0032753227932705575","","77116","0.01444682607242512"
"overall_metrics","idun-07-09","kfold Simple1dEmbedding instructionwidth_type 19:13:40, 07-05-2025","finished","-","","","2025-05-07T17:15:01.000Z","3","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple1dEmbedding","0.3","","512","2","","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","","","","512","","5","kfold_cv","7","kfold-all-22621667","","","0.9992634472742362","","","","","00:01:21","",""
"fold_5","idun-07-09","kfold Simple1dEmbedding instructionwidth_type 19:13:40, 07-05-2025","finished","-","","","2025-05-07T17:14:46.000Z","14","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple1dEmbedding","0.3","","512","2","","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","","","","512","","5","kfold_cv","7","kfold-all-22621667","0.00010999198275385424","1","","0.9988069920639038","0.9988069920639038","19279","0.0046867550987437605","","77116","0.011075164277013298"
"fold_4","idun-07-09","kfold Simple1dEmbedding instructionwidth_type 19:13:40, 07-05-2025","finished","-","","","2025-05-07T17:14:30.000Z","14","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple1dEmbedding","0.3","","512","2","","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","","","","512","","5","kfold_cv","7","kfold-all-22621667","0.000053953150199959055","1","","0.9993256911665542","0.9993256911665542","19279","0.0017341041795316148","","77116","0.01102449392712432"
"fold_3","idun-07-09","kfold Simple1dEmbedding instructionwidth_type 19:13:40, 07-05-2025","finished","-","","","2025-05-07T17:14:13.000Z","15","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple1dEmbedding","0.3","","512","2","","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","","","","512","","5","kfold_cv","7","kfold-all-22621667","0.000039847989683039486","1","","0.9997925203589396","0.9997925203589396","19279","0.0018404937482799776","","77116","0.010803317769348052"
"fold_2","idun-07-09","kfold Simple1dEmbedding instructionwidth_type 19:13:40, 07-05-2025","finished","-","","","2025-05-07T17:13:57.000Z","15","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple1dEmbedding","0.3","","512","2","","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","","","","512","","5","kfold_cv","7","kfold-all-22621667","0.00038671173388138413","1","","0.9986513823331086","0.9986513823331086","19279","0.0038478714364345826","","77116","0.010702498223080267"
"fold_1","idun-07-09","kfold Simple1dEmbedding instructionwidth_type 19:13:40, 07-05-2025","finished","-","","","2025-05-07T17:13:41.000Z","14","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple1dEmbedding","0.3","","512","2","","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","","","","512","","5","kfold_cv","7","kfold-all-22621667","0.0000107665337054641","1","","0.9997406504486748","0.9997406504486748","19279","0.0006848570702528327","","77116","0.011020431443147445"
"overall_metrics","idun-07-09","kfold Simple1dEmbedding instructionwidth_type 19:12:03, 07-05-2025","finished","-","","","2025-05-07T17:13:27.000Z","3","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple1dEmbedding","0.3","","512","2","","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","","","","512","","5","kfold_cv","6","kfold-all-22621667","","","0.9993671870947664","","","","","00:01:23","",""
"fold_5","idun-07-09","kfold Simple1dEmbedding instructionwidth_type 19:12:03, 07-05-2025","finished","-","","","2025-05-07T17:13:11.000Z","15","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple1dEmbedding","0.3","","512","2","","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","","","","512","","5","kfold_cv","6","kfold-all-22621667","0.003622485091909766","1","","0.9992219513460242","0.9992219513460242","19279","0.002874147965235522","","77116","0.01978212483295248"
"fold_4","idun-07-09","kfold Simple1dEmbedding instructionwidth_type 19:12:03, 07-05-2025","finished","-","","","2025-05-07T17:12:54.000Z","16","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple1dEmbedding","0.3","","512","2","","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","","","","512","","5","kfold_cv","6","kfold-all-22621667","0.00025271138292737305","1","","0.9988588619741688","0.9988588619741688","19279","0.0038045592333242327","","77116","0.020249824651110387"
"fold_3","idun-07-09","kfold Simple1dEmbedding instructionwidth_type 19:12:03, 07-05-2025","finished","-","","","2025-05-07T17:12:38.000Z","15","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple1dEmbedding","0.3","","512","2","","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","","","","512","","5","kfold_cv","6","kfold-all-22621667","0.00002295022022735793","1","","0.9996887805384096","0.9996887805384096","19279","0.0009886340607372748","","77116","0.02033739978954096"
"fold_2","idun-07-09","kfold Simple1dEmbedding instructionwidth_type 19:12:03, 07-05-2025","finished","-","","","2025-05-07T17:12:21.000Z","15","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple1dEmbedding","0.3","","512","2","","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","","","","512","","5","kfold_cv","6","kfold-all-22621667","0.000034026812500087544","1","","0.9993256911665542","0.9993256911665542","19279","0.0022095448240224557","","77116","0.020100046879820543"
"fold_1","idun-07-09","kfold Simple1dEmbedding instructionwidth_type 19:12:03, 07-05-2025","finished","-","","","2025-05-07T17:12:03.000Z","17","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple1dEmbedding","0.3","","512","2","","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","","","","512","","5","kfold_cv","6","kfold-all-22621667","0.0007788102957420051","1","","0.9997406504486748","0.9997406504486748","19279","0.0016728110676645731","","77116","0.019977216348850833"
